"sample","Date_num","lat","long","PA24d","POGly","POMet","PasHay24d","PasHayClo","PasHayFlu","PasHayGly","PasHayMcpa","PasHayMet","PO24d_l","POGly_l","POMet_l","PasHay24d_l","PasHayClo_l","PasHayFlu_l","PasHayGly_l","PasHayMcpa_l","PasHayMet_l","AvgT_R","AvgT_G","AvgT_B","SMaPercSat","SMaPercSatU","SMcVSM","SMcVSMU","SMpVSM","SMpVSMU","S1CRDH_VH","S1CRDH_VV","S1CRDM_HH","S1CRDM_HV","S2L2AB01","S3OLCI681","S3OLCI685","AI335","AI335P","AI340","AI340P","AI354","AI354P","AImH","AImHP","AImP","AImPP","CH4bcorrmr","CH4mr","CH4mrP","CLgCBH","CLgCBHP","CLgCBP","CLgCBPP","CLgCF","CLgCFP","CLgCOT","CLgCOTP","CLgCTH","CLgCTHP","CLgCTP","CLgCTPP","COtccorr","COtc","COtcP","HCOHgFVC","HCOHgFVCP","NO2gAMF","NO2gAMFtrop","NO2gAMFtc","NO2gAMFtcp","NO2gAMFtcpk","O3gOVC","O3gOVCP","SO2gVC","SO2gVCP","TotalPrecipitation","ERA5windU","ERA5windV","ERA5_2mdt","ERA5mslp","ERA5_2mt","ERA5sp","ERA5totp","ERA5strd","ERA5max2mt","ERA5min2mt","ERA5st1","ERA5st2","ERA5st3","ERA5st4","ERA5vswl1","ERA5vswl2","ERA5hvc","ERA5hLAI","ERA5lLAI","ERA5skint","mERA5windU","mERA5windV","mERA5_2mdt","mERA5mslp","mERA5_2mt","mERA5sp","mERA5totp","mERA5ssrd","mERA5strd","mERA5snow_rate","mERA5snow","mERA5stl1","mERA5stl2","mERA5stl3","mERA5stl4","mERA5vswl1","mERA5vswl2","mERA5hLAI","mERA5lLAI","mERA5lvc","mERA5skint","mERA5snowD","SMaDNF","SMaF","SMaSmode","SMaSens","SMatO","SMcDNF","SMcF","SMcFBI","SMcSmode","SMcSens","SMctO","SMpDNF","SMpF","SMpfID","SMpSmode","SMptO","NO2gTLI","ERA5prect","ERA5stype","ERA5lvg","mERA5stype","mERA5hvc","Bio_1","Bio_2","Bio_3","Bio_4","Bio_5","Bio_6","Bio_7","Bio_8","Bio_9","Bio_10","Bio_11","Bio_12","Bio_13","Bio_14","Bio_15","Bio_16","Bio_17","Bio_18","Bio_19"
"UA_Che_Pyr_1_2016-08-23",17036,50.53752,32.51880556,0.142997,0.4895674,3.544004e-09,0.01454162,0.0002629435,0.0002351759,0.01527405,0.0007540159,0.0001851183,0.1345313,0.4406945,3.544004e-09,0.009017588,0.0001824468,0.0001542955,0.009327827,0.0005863036,0.0001081345,233,33,0,64.96913,15.48557,0.2353975,0.04028532,0.157431299771047,0.106125203371183,101.475899568197,321.865315009854,600.427468072966,252.85667803925,6492.82070399078,4381,18175,-1.376162,0.03929203,-2.038535,2.099547,-1.495206,1.995424,644.067807443728,2.98252875753657,94644.3770275448,32.3635591841857,1869.46198118771,1860.31645410372,2.63091987489737,1747.755,694.7618,80703.8,15.02982,1,0.0002177424,114.7806,1.829975,2747.755,694.7618,70869.45,23.62932,0.03009086,0.03079306,0.0008425856,8.832274e-05,9.838705e-05,2.078415,1.256841,0.0001081079,5.259935e-05,4.794997e-05,0.1498161,0.0006041831,0.0007422082,0.001191915,0.000437956939180827,-2.0160656,-1.8473482,292.98193,101615.94,295.84668,100027.875,0,1368086,295.84033,295.4751,295.79272,296.18945,293.10352,290.8872,0.23734993,0.23409098,0.6593323,1.9011383,2.4998817,294.3916,-0.23276228,-1.3738194,287.07886,101651.875,293.84717,100051.75,0.0015974329,18357476,30918612,0,0,294.16187,294.3916,293.417,290.511,0.24139977,0.22540027,1.9431009,2.5330505,0.3109628,294.79053,0,3,0,3,768,17036.076388889,3,0,2,3,768,17036.076388889,0,0,16,1,-3440586.5,14,0,2,0.3109628,2,0.6593323,6.99333333969116,8.2480001449585,25.2325000762939,947.23486328125,24.1200008392334,-8.56799983978271,32.6879997253418,18.228666305542,-3.63133335113525,18.228666305542,-4.81400012969971,604,81,35,26.2850322723389,208,114,208,131
"UA_Che_Uma_1_2015-09-26",16704,48.75327778,30.20580556,0.1227859,0.4050196,3.544004e-09,0.01351121,0.0002783878,0.000244809,0.01489136,0.0006526271,0.0001916317,0.1143202,0.36841,3.544004e-09,0.007987179,0.0001978911,0.0001639286,0.008945134,0.000533153,0.0001149299,235,52,0,37.90282,16.1072,0.1901165,0.0370782,0.250035375059065,0.141081302799771,219.374800165284,283.905173332375,600.427710691952,252.85678024895,6676.31625981531,3667,17064,-0.974984,0.03920699,-2.328078,2.058222,-1.85797,2.03534,664.636979688717,3.12435947275104,94424.7108169826,33.847266398345,1870.59706162087,1861.78749434711,2.60422310255617,1374.365,457.428,84808.32,7.781483,1,5.362057e-05,83.47901,1.138344,2374.365,457.428,74541.05,13.44336,0.02861508,0.03089799,0.0009563306,1.507602e-05,2.872134e-05,2.050319,1.366189,9.660564e-05,4.408375e-05,3.962412e-05,0.1513431,0.0005929494,0.002272808,0.001245258,0.000113544391639474,-0.4186824,2.21877,289.3435,101464.19,290.48535,98902,0,1244481,291.2578,290.9619,291.1858,293.65063,292.16772,291.70142,0.2688706,0.2526456,0.86151123,1.1806469,2.7882538,290.59302,-0.45774698,-0.4118927,284.33032,101743.875,291.13452,99165.44,0.0015163582,13933365,29694720,0,0,291.3318,291.8894,292.25293,291.73462,0.2708022,0.25979567,1.2617016,2.8014517,0.1280843,291.76,0,3,0,3,768,16704.059027778,3,0,18,3,800,16704.0479536657,0,0,16,1,-3440586.5,14,1,2,0.1280843,2,0.86151123,7.75650024414062,9.2383337020874,28.7083072662354,893.778686523438,24.7679996490479,-7.41200017929077,32.1800003051758,18.4613342285156,-2.2979998588562,18.4613342285156,-3.41733336448669,580,82,31,33.3224029541016,217,109,217,123
"UA_Che_Uma_1_2016-09-11",17055,48.76,30.17,0.1227859,0.4050196,3.544004e-09,0.01351121,0.0002783878,0.000244809,0.01489136,0.0006526271,0.0001916317,0.1143202,0.36841,3.544004e-09,0.007987179,0.0001978911,0.0001639286,0.008945134,0.000533153,0.0001149299,235,52,0,28.77635,16.1072,0.1596416,0.0370782,0.250049774479244,0.141039527699616,340.646544270479,390.484248903216,600.427710657321,252.856780234361,6676.28974449104,4780,15897,-0.974984,0.03920699,-2.328078,2.058222,-1.85797,2.03534,664.633876876856,3.12433792612351,94424.7439196268,33.8470408630078,1870.59705436104,1861.7875135163,2.60422423605957,1374.365,457.428,84808.32,7.781483,1,5.362057e-05,83.47901,1.138344,2374.365,457.428,74541.05,13.44336,0.02861508,0.03089799,0.0009563306,1.507602e-05,2.872134e-05,2.050319,1.366189,9.660564e-05,4.408375e-05,3.962412e-05,0.1513431,0.0005929494,0.002272808,0.001245258,0.000113544391639474,-1.5185766,1.3492861,280.68286,101898.06,288.56128,99291.5,0,1256643,290.9087,290.5769,289.5161,293.87427,293.4082,291.97656,0.17751873,0.21364439,0.86151123,1.3025379,2.802621,289.38135,0.5562897,-1.2760668,281.1228,101728.75,289.2085,99107.94,0.00027136644,13873412,28622456,0,0,289.5022,290.4834,291.63916,291.91064,0.19700134,0.2158367,1.262969,2.796074,0.1280843,290.64844,0,3,0,3,768,17055.083333333,3,0,18,3,800,17055.0746741141,0,0,16,1,-3440586.5,14,0,2,0.1280843,2,0.86151123,7.75650024414062,9.2383337020874,28.7083072662354,893.778686523438,24.7679996490479,-7.41200017929077,32.1800003051758,18.4613342285156,-2.2979998588562,18.4613342285156,-3.41733336448669,580,82,31,33.3224029541016,217,109,217,123
"UA_Che_Uma_1_2016-09-17",17061,48.75,30.2,0.1227859,0.4050196,3.544004e-09,0.01351121,0.0002783878,0.000244809,0.01489136,0.0006526271,0.0001916317,0.1143202,0.36841,3.544004e-09,0.007987179,0.0001978911,0.0001639286,0.008945134,0.000533153,0.0001149299,235,52,0,25.32281,16.36833,0.1482744,0.04086839,0.250036193350629,0.141078934177994,226.120078657854,289.851175086152,600.427710690117,252.856780248177,6676.31484627148,3717.93399795562,16887.0883207557,-0.974984,0.03920699,-2.328078,2.058222,-1.85797,2.03534,664.636815007941,3.12435833090264,94424.7125742737,33.8472544477436,1870.59706063823,1861.78749445001,2.60422317182863,1374.365,457.428,84808.32,7.781483,1,5.362057e-05,83.47901,1.138344,2374.365,457.428,74541.05,13.44336,0.02861508,0.03089799,0.0009563306,1.507602e-05,2.872134e-05,2.050319,1.366189,9.660564e-05,4.408375e-05,3.962412e-05,0.1513431,0.0005929494,0.002272808,0.001245258,0.000113544391639474,0.30119908,-1.787694,279.24023,101230.875,284.18213,98669.125,0,1084153,286.63184,286.0193,286.1079,291.23657,292.63647,292.1687,0.16550153,0.20610535,0.86151123,1.2502794,2.799882,285.86865,0.55160767,-1.2782097,281.12866,101727.625,289.219,99138.31,0.00027198158,13885319,28623062,0,0,289.5161,290.4995,291.65698,291.93213,0.19713211,0.21632361,1.2615843,2.8015184,0.1280843,290.6704,0,2,0,1,512,17060.798611111,2,0,18,3,544,17060.803602193,0,0,16,1,-3440586.5,14,0,2,0.1280843,2,0.86151123,7.67283344268799,9.10500049591064,28.3291835784912,890.489562988281,24.6480007171631,-7.49200010299683,32.1399993896484,18.3493328094482,-2.33933329582214,18.3493328094482,-3.44933342933655,581,82,31,33.0993309020996,217,109,217,123
"UA_Che_Uma_1_2017-09-16",17425,48.76224,30.244566,0.1227859,0.4050196,3.544004e-09,0.01351121,0.0002783878,0.000244809,0.01489136,0.0006526271,0.0001916317,0.1143202,0.36841,3.544004e-09,0.007987179,0.0001978911,0.0001639286,0.008945134,0.000533153,0.0001149299,235,52,0,25.12253,16.1072,0.1539472,0.0370782,0.25,0.1411746,74,150,600.427710776007,252.856780284361,6676.38471056647,4089,16178,-1.033081,0.0418793,-2.197006,2.036363,-1.738765,2.011088,664.644735948111,3.12441281866109,94424.6279566554,33.8478243500095,1870.59709588347,1861.7874754208,2.60422024822998,1687.289,549.9821,81474.85,11.48618,1,4.932787e-05,120.5092,1.142243,2687.289,549.9821,71541.45,18.29365,0.02861508,0.031170955,0.00073635695,0.0001555798,0.0001615387,1.834235,1.059911,0.0001233323,6.152515e-05,5.636408e-05,0.1506862,0.0005873858,1.408561e-05,0.001499272,0.000113544391639474,-0.993662,-1.0668421,279.82056,101940.94,282.2461,99377.75,0,1047689.44,284.34082,283.91357,285.16553,291.0088,291.68115,291.59717,0.24359989,0.2558357,0.86151123,1.2588472,2.803609,284.2268,-0.60606426,0.3828308,282.63354,101657.31,289.8015,99110.44,0.0009551656,13937188,28514040,0,0,289.886,290.49512,291.24048,291.6223,0.26877683,0.25718403,1.2614946,2.803769,0.1280843,290.36255,0,2,0,1,256,17424.8055555555,2,0,18,3,288,17424.845221479,0,0,16,1,-3440586.5,14,0,2,0.1280843,2,0.86151123,7.71766662597656,9.14000034332275,28.3709964752197,894.194396972656,24.7479991912842,-7.46799993515015,32.2159996032715,18.4479999542236,-2.29666662216187,18.4479999542236,-3.43400001525879,581,82,31,33.0993309020996,217,109,217,123
"UA_Che_Uma_1_2017-10-07",17446,48.76224,30.244566,0.1227859,0.4050196,3.544004e-09,0.01351121,0.0002783878,0.000244809,0.01489136,0.0006526271,0.0001916317,0.1143202,0.36841,3.544004e-09,0.007987179,0.0001978911,0.0001639286,0.008945134,0.000533153,0.0001149299,235,52,0,24.11001,16.1072,0.1452093,0.04093379,0.25,0.1411746,74,150,600.427710776007,252.856780284361,6676.38471056647,4089,16178,-1.033081,0.0418793,-2.197006,2.036363,-1.738765,2.011088,664.644735948111,3.12441281866109,94424.6279566554,33.8478243500095,1870.59709588347,1861.7874754208,2.60422024822998,1687.289,549.9821,81474.85,11.48618,1,4.932787e-05,120.5092,1.142243,2687.289,549.9821,71541.45,18.29365,0.02861508,0.031170955,0.00073635695,0.0001555798,0.0001615387,1.834235,1.059911,0.0001233323,6.152515e-05,5.636408e-05,0.1506862,0.0005873858,1.408561e-05,0.001499272,0.000113544391639474,2.3843002,-1.3419294,277.38623,101233.44,279.14502,98635.94,0,976547.94,280.38916,280.1538,280.75195,285.22363,286.99463,290.8955,0.26224452,0.25480568,0.86151123,1.0954018,2.7764187,280.35986,1.7606401,-0.15789098,278.3069,101565.125,282.1963,98965.375,0.0020767304,6564000,27131312,1.5589581e-08,1.0651265e-06,282.4834,283.6067,286.00122,290.0056,0.32875812,0.31141812,1.0468674,2.7686234,0.1280843,282.6316,0,1,0,2,256,17446.361111111,1,0,2,2,256,17446.361111111,0,0,16,1,-3440586.5,14,0,2,0.1280843,2,0.86151123,7.71766662597656,9.14000034332275,28.3709964752197,894.194396972656,24.7479991912842,-7.46799993515015,32.2159996032715,18.4479999542236,-2.29666662216187,18.4479999542236,-3.43400001525879,581,82,31,33.0993309020996,217,109,217,123
"UA_Che_Uma_1_2018-09-21",17795,48.76224,30.244566,0.1102649,0.4978549,4.377553e-09,0.01360358,0.0001582838,0.0003117314,0.01757318,0.0004958187,0.0001643925,0.1026625,0.4528538,4.377553e-09,0.008041785,0.0001125156,0.000208741,0.01055608,0.000405051,9.859339e-05,235,52,0,46.65024,16.1072,0.2042168,0.04093379,0.25,0.1411746,74,150,600.427710776007,252.856780284361,6676.38471056647,4089,16178,-1.033081,0.0418793,-2.197006,2.036363,-1.738765,2.011088,664.644735948111,3.12441281866109,94424.6279566554,33.8478243500095,1870.59709588347,1861.7874754208,2.60422024822998,1687.289,549.9821,81474.85,11.48618,1,4.932787e-05,120.5092,1.142243,2687.289,549.9821,71541.45,18.29365,0.02861508,0.031170955,0.00073635695,0.0001555798,0.0001615387,1.834235,1.059911,0.0001233323,6.152515e-05,5.636408e-05,0.1506862,0.0005873858,1.408561e-05,0.001499272,0.000113544391639474,1.2523594,-1.1019402,282.2942,102066.56,284.64893,99537.31,0,1120709,286.46973,286.17896,286.22974,291.11963,291.51172,292.53223,0.29506385,0.30002683,0.86151123,1.2199726,2.7971544,285.854,0.33177513,-1.142601,282.83423,101837.69,289.4275,99286.44,0.0021761393,11945456,29212120,0,0,289.6853,290.6538,292.05762,292.49194,0.3017552,0.28788787,1.2614946,2.803769,0.1280843,289.96216,0,2,0,1,512,17794.8055555555,2,0,2,1,512,17794.8055555555,0,0,16,1,-3440586.5,14,0,2,0.1280843,2,0.86151123,7.71766662597656,9.14000034332275,28.3709964752197,894.194396972656,24.7479991912842,-7.46799993515015,32.2159996032715,18.4479999542236,-2.29666662216187,18.4479999542236,-3.43400001525879,581,82,31,33.0993309020996,217,109,217,123
"UA_Che_Uma_1_2019-10-14",18183,48.76224,30.244566,0.1102649,0.4978549,4.377553e-09,0.01360358,0.0001582838,0.0003117314,0.01757318,0.0004958187,0.0001643925,0.1026625,0.4528538,4.377553e-09,0.008041785,0.0001125156,0.000208741,0.01055608,0.000405051,9.859339e-05,235,52,0,24.81041,16.1072,0.1565073,0.0370782,0.25,0.1411746,74,150,600.427710776007,252.85678028436,6676.38471056647,3032,9936,-1.033081,0.0418793,-1.206741,2.179104,-0.8901694,2.205194,664.644735948111,3.12441281866109,94424.6279566554,33.8478243500095,1870.59709588347,1861.7874754208,2.60422024822998,244.1763,285.7288,98500.95,0.6987953,0.2280653,7.444029e-08,5.833524,1.000057,244.1763,285.7288,98500.95,0.6987953,0.02861508,0.03123331,0.0005942872,0.000107975,7.371866e-05,3.238395,1.588116,3.352508e-05,1.28822e-05,1.099971e-05,0.1151682,0.0005046077,0.0001581786,0.0006279824,0.000113544391639474,1.3120651,1.3035412,278.60596,102273.875,281.5105,99720.81,0,1017969.9,281.7827,281.39795,283.01147,285.92725,286.51343,290.54224,0.2690609,0.2423811,0.86151123,1.0409613,2.7674723,280.69238,0.9360185,0.5543302,279.33545,101890.75,283.66772,99300.625,0.0005478435,8161786,26792380,7.369625e-09,7.1656126e-07,283.90723,284.9348,286.9729,290.38965,0.26708782,0.23347169,1.0468674,2.7686234,0.1280843,284.21655,0,3,0,3,768,18183.048611111,3,0,18,3,800,18183.0398828653,2,0,16,1,18182.999988426,17,0,2,0.1280843,2,0.86151123,7.71766662597656,9.14000034332275,28.3709964752197,894.194396972656,24.7479991912842,-7.46799993515015,32.2159996032715,18.4479999542236,-2.29666662216187,18.4479999542236,-3.43400001525879,581,82,31,33.0993309020996,217,109,217,123
"UA_Che_Uma_1_2019-10-20",18189,48.769055,30.173227,0.1102649,0.4978549,4.377553e-09,0.01360358,0.0001582838,0.0003117314,0.01757318,0.0004958187,0.0001643925,0.1026625,0.4528538,4.377553e-09,0.008041785,0.0001125156,0.000208741,0.01055608,0.000405051,9.859339e-05,235,52,0,26.25089,16.1072,0.1518851,0.04093379,0.250046589912136,0.141048353096122,355,403,600.427710666721,252.856780238321,6676.29717096591,4574.40713537819,16027.350589478,-0.974984,0.03920699,-1.575982,2.337016,-1.084955,2.489367,664.63473078835,3.12434382402236,94424.7348026611,33.847102571096,1870.59705979829,1861.78751370803,2.60422388213702,241.8553,212.6709,98528.3,0.5640157,0.1940617,1.394126e-08,5.352604,1.000007,302.0154,212.6709,98528.3,0.7950137,0.02861508,0.02751096,0.0006402733,-5.520643e-05,9.891494e-05,3.209762,1.757488,2.393093e-05,1.067369e-05,9.540448e-06,0.1199553,0.000628517,-0.0001326371,0.0005664188,0.000113544391639474,0.01155122,1.8648958,279.83984,102187.25,280.4668,99519.625,2.92754e-07,1013593.7,282.3064,281.79468,281.76758,285.7478,286.8181,289.97168,0.2391398,0.22958678,0.86151123,1.021657,2.7537365,281.03687,0.9363492,0.559329,279.33423,101890.75,283.63843,99227.56,0.0005496349,8179247,26769272,6.3070082e-09,5.869961e-07,283.87695,284.89404,286.91797,290.31396,0.2704767,0.2399053,1.0472994,2.7580633,0.1280843,284.17114,0,2,0,1,256,18188.784722222,2,0,2,1,256,18188.784722222,0,0,16,1,-3440586.5,18,1,2,0.1280843,2,0.86151123,7.75650024414062,9.2383337020874,28.7083072662354,893.778686523438,24.7679996490479,-7.41200017929077,32.1800003051758,18.4613342285156,-2.2979998588562,18.4613342285156,-3.41733336448669,580,82,31,33.3224029541016,217,109,217,123
"UA_Che_Uma_1_2020-09-27",18532,48.76224,30.244566,0.1102649,0.4978549,4.377553e-09,0.01360358,0.0001582838,0.0003117314,0.01757318,0.0004958187,0.0001643925,0.1026625,0.4528538,4.377553e-09,0.008041785,0.0001125156,0.000208741,0.01055608,0.000405051,9.859339e-05,235,52,0,79.92632,16.1072,0.2481953,0.04093379,0.25,0.1411746,74,150,600.427710776007,252.856780284361,6676.38471056647,3824.75,14617.5,-1.033081,0.0418793,-0.4862333,2.271963,-0.2614134,2.327589,664.644735948111,3.12441281866109,94424.6279566554,33.8478243500095,1870.59709588347,1861.7874754208,2.60422024822998,351.3079,0.640326,96744.67,0.01071008,0.519853,1.484289e-08,17.1905,1.000024,1351.308,0.640326,85983.24,0.01071008,0.02861508,0.0311086,0.0008784267,0.0001120641,8.664359e-05,2.525789,2.043639,2.239814e-05,9.278099e-06,8.125026e-06,0.1200232,0.0006753554,-2.874649e-05,0.0001480171,0.000113544391639474,-4.1094913,4.158346,287.89038,100332.125,291.6797,97832.25,0.00032619573,1327996,291.68652,291.08447,283.7896725,288.3198275,289.1752325,291.391785,0.26749229,0.2632623275,0.86151123,1.153795725,2.7861636,282.78326,-0.2648399,-0.5050813,281.8706,101732.875,291.12622,99198.44,0.0017463884,15226853,28572390,0,0,291.26807,291.9746,292.3557,291.86914,0.20865494,0.18617767,1.2614946,2.803769,0.1280843,292.27466,0,2,0,1,768,18261.038194444,2,0,18,1,544,18261.038194444,2,0,16,1,-3440586.5,17,0,2,0.24729061,2,0.86151123,7.71766662597656,9.14000034332275,28.3709964752197,894.194396972656,24.7479991912842,-7.46799993515015,32.2159996032715,18.4479999542236,-2.29666662216187,18.4479999542236,-3.43400001525879,581,82,31,33.0993309020996,217,109,217,123
"UA_Che_Uma_1_2021-09-19",18889,48.769055,30.173227,0.1102649,0.4978549,4.377553e-09,0.01360358,0.0001582838,0.0003117314,0.01757318,0.0004958187,0.0001643925,0.1026625,0.4528538,4.377553e-09,0.008041785,0.0001125156,0.000208741,0.01055608,0.000405051,9.859339e-05,235,52,0,79.92632,16.1072,0.2481953,0.04093379,0.250046589912136,0.141048353096122,355,403,600.427710666721,252.856780238321,6676.29717096591,4574.40713537819,16027.350589478,-0.974984,0.03920699,0.9893909,1.475387,0.7405442,1.40984,664.63473078835,3.12434382402236,94424.7348026611,33.847102571096,1870.59705979829,1861.78751370803,2.60422388213702,2001.314,0.1341234,79177.95,0.00498257,1,1.748953e-07,44.51154,1.000029,3001.314,0.1341234,70612.3,0.00498257,0.02861508,0.03601613,0.001125573,-3.531055e-05,7.468761e-05,1.961082,0.6563775,1.783158e-05,1.974964e-05,1.942498e-05,0.1370656,0.0004619775,5.709172e-05,0.0004616739,0.000113544391639474,0.01155122,1.8648958,279.83984,102187.25,280.4668,99519.625,2.92754e-07,1013593.7,282.3064,281.79468,281.76758,285.7478,290.22754,290.80884,0.35147816,0.31897855,0.86151123,1.2364311,2.789895,285.5166,1.1671581,-0.8694877,280.80518,101791.81,286.2578,99150.125,0.001252617,12041177,28086528,0,0,286.53223,287.63135,289.2544,290.82593,0.34142745,0.3423922,1.2635479,2.7944746,0.1280843,287.03027,0,2,0,1,768,18261.038194444,2,0,18,1,544,18261.038194444,2,0,16,1,-3440586.5,16,0,2,0.1280843,2,0.86151123,7.75650024414062,9.2383337020874,28.7083072662354,893.778686523438,24.7679996490479,-7.41200017929077,32.1800003051758,18.4613342285156,-2.2979998588562,18.4613342285156,-3.41733336448669,580,82,31,33.3224029541016,217,109,217,123
"UA_Che_Var_1_2015-08-25",16672,50.48469444,32.71425,0.1431788,0.4892092,3.544004e-09,0.01412678,0.0002273535,0.0002256526,0.01493427,0.0007426922,0.0001459053,0.1347131,0.4403365,3.544004e-09,0.00860275,0.0001468568,0.0001447722,0.00898805,0.0005749799,6.906739e-05,233,33,0,40.32812,15.94947,0.1474831,0.02914624,0.161008109106773,0.10687704453519,99.0118689033731,330.96765240027,600.427477391645,252.856681964991,6499.81535803519,3609,15372,-0.9797401,0.03507593,-1.572733,2.006207,-1.189974,1.953311,644.857910000801,2.98799982890025,94635.9441918922,32.4208121185886,1869.49043890192,1860.3504687147,2.63015474545751,2184.142,758.5084,76308.44,20.5059,1,0.0001907175,117.1801,1.927514,3184.142,758.5084,66895.71,29.89443,0.0298812,0.0361313387881348,0.000809833252913585,4.945006e-05,6.551314e-05,1.955539,1.032012,8.470919e-05,4.648009e-05,4.328248e-05,0.1499403,0.0005962395,0.0009821324,0.003130688,0.000437956939180827,-2.406354,0.53561217,280.1521,102241.625,286.5381,100569.875,0,1092774,288.89453,288.13965,288.63696,293.24194,292.06348,290.4331,0.19550091,0.21654975,0.38783288,1.927166,2.2918243,286.91724,-1.2260094,-1.0214338,284.6023,101911.25,293.6897,100256.75,0.00019914632,20282224,29885184,0,0,293.70337,294.04565,292.93286,289.7522,0.2017529,0.21893817,1.9741669,2.3469067,0.6121671,294.5813,0,2,0,1,256,16671.7916666665,2,0,18,3,288,16671.8941795439,0,0,16,1,-3440586.5,14,0,2,0.6121671,2,0.38783288,7.18499994277954,8.37933349609375,25.4907932281494,950.416259765625,24.431999206543,-8.4399995803833,32.871997833252,18.4846668243408,-3.47133326530457,18.4846668243408,-4.62533330917358,596,79,36,25.4477043151855,205,115,205,129
"UA_Che_Var_1_2018-09-03",17777,50.48469444,32.71425,0.1285782,0.6013417,4.377553e-09,0.01422336,0.0001292671,0.0002873384,0.01762382,0.0005642436,0.0001251658,0.1209758,0.5412667,4.377553e-09,0.008661565,8.349883e-05,0.000184348,0.01060673,0.000436828,5.924995e-05,233,33,0,50.33159,15.94947,0.1692577,0.02914624,0.161008109106773,0.10687704453519,99.0118689033731,330.96765240027,600.427477391645,252.856681964991,6499.81535803519,3609,15372,-0.9797401,0.03507593,-1.572733,2.006207,-1.189974,1.953311,644.857910000801,2.98799982890025,94635.9441918922,32.4208121185886,1869.49043890192,1860.3504687147,2.63015474545751,2184.142,758.5084,76308.44,20.5059,1,0.0001907175,117.1801,1.927514,3184.142,758.5084,66895.71,29.89443,0.0298812,0.0361313387881348,0.000809833252913585,4.945006e-05,6.551314e-05,1.955539,1.032012,8.470919e-05,4.648009e-05,4.328248e-05,0.1499403,0.0005962395,0.0009821324,0.003130688,0.000437956939180827,-2.1694927,0.7054241,281.23608,102135.75,288.49292,100484.375,0,1148921,290.91748,290.10547,291.17334,296.0647,294.33936,291.80347,0.1531589,0.17798012,0.38783288,1.8727732,2.2299728,289.0581,-0.21780217,-0.15459222,281.96313,101806.5,289.86646,100139.44,0.002073062,12386004,28900584,0,0,290.18286,291.15308,292.26953,292.1228,0.26113355,0.24078935,1.7997179,2.1472902,0.6121671,290.30054,0,3,0,3,768,17777.052083333,3,0,18,3,800,17777.0393473264,0,0,16,1,-3440586.5,14,0,2,0.6121671,2,0.38783288,7.18499994277954,8.37933349609375,25.4907932281494,950.416259765625,24.431999206543,-8.4399995803833,32.871997833252,18.4846668243408,-3.47133326530457,18.4846668243408,-4.62533330917358,596,79,36,25.4477043151855,205,115,205,129
"UA_Che_Var_1_2020-10-11",18546,50.492583,32.714147,0.1285782,0.6013417,4.377553e-09,0.01422336,0.0001292671,0.0002873384,0.01762382,0.0005642436,0.0001251658,0.1209758,0.5412667,4.377553e-09,0.008661565,8.349883e-05,0.000184348,0.01060673,0.000436828,5.924995e-05,233,33,0,57.39328,15.9496519554657,0.158478184627556,0.0291611250009739,0.161008191432094,0.106877034298738,99,331,600.427477391434,252.856681964902,6499.8152161771,3609.69632138243,15381.9585409578,-0.9797401,0.03507593,-0.2837319,2.06955,-0.195698,2.046644,644.857893771865,2.98799971523652,94635.9443648299,32.4208109280748,1869.490438001,1860.35046757087,2.63015476754846,545.8238,4.856338,95454.23,0.09291938,1,2.135447e-06,84.89658,1.012202,1545.824,4.856338,85101.21,0.09291938,0.0298812,0.03699625,0.0006986274,-9.826059e-06,2.5556e-05,2.164638,0.6698627,8.559213e-05,3.575251e-05,3.138791e-05,0.1164458,0.0006645041,-0.0007491888,0.0007075895,0.000437956939180827,-1.8312397,-0.05963053,280.0686,101615.94,281.93262,99925.56,0,1053615,283.7932,283.1687,284.07935,288.07568,289.4746,290.75586,0.23954767,0.23239785,0.38783288,1.6725473,2.0166473,282.4358,-0.96101063,1.6760416,280.35327,101761.25,285.30225,100067.875,0.00104042,7024036,28093756,0,0,285.3777,286.24536,287.97778,290.4087,0.27698213,0.24826956,1.6627636,2.005558,0.6121671,285.45703,0,2,0,1,768,-3440586.5,2,0,18,1,288,-3440586.5,2,0,16,1,-3440586.5,16,0,2,0.6121671,2,0.38783288,7.18499994277954,8.37933349609375,25.4907932281494,950.416259765625,24.431999206543,-8.4399995803833,32.871997833252,18.4846668243408,-3.47133326530457,18.4846668243408,-4.62533330917358,596,79,36,25.4477043151855,205,115,205,129
